campaign_id,party,state,spend,date
3154,Regional Party,Bihar,1383912.86,2025-07-11
3155,Regional Party,Maharashtra,9636827.24,2026-01-23
3156,INC,Bihar,9277085.13,2025-05-06
3157,BJP,Maharashtra,8194004.97,2025-11-24
3158,BJP,Maharashtra,9885701.23,2025-10-01
3159,INC,Bihar,7970012.81,2026-03-23
3160,BJP,Tamil Nadu,4371296.12,2025-05-25
3161,Regional Party,Bihar,4330383.64,2025-08-05
3162,Regional Party,Bihar,9868869.45,2025-11-25
3163,BJP,Maharashtra,3664010.47,2025-11-02
3164,BJP,Tamil Nadu,4259858.01,2025-08-27
3165,Regional Party,UP,9566908.43,2026-02-24
3166,INC,Maharashtra,4403522.32,2025-09-05
3167,BJP,Bihar,8321454.1,2026-03-02
3168,Regional Party,Bihar,4942688.75,2025-09-30
3169,AAP,Tamil Nadu,4955679.8,2025-08-08
3170,AAP,Maharashtra,1282456.7,2026-01-27
3171,Regional Party,Maharashtra,777893.14,2025-07-22
3172,INC,Maharashtra,8630584.4,2025-12-02
3173,INC,Tamil Nadu,5875962.92,2025-09-09
3174,AAP,Tamil Nadu,4891844.83,2025-11-06
3175,INC,Bihar,7735844.32,2025-12-16
3176,AAP,Maharashtra,2273003.16,2025-06-22
3177,INC,UP,8960897.12,2025-08-03
3178,INC,Tamil Nadu,8526379.4,2025-07-20
3179,INC,Tamil Nadu,9225502.55,2025-07-25
3180,Regional Party,Bihar,2478090.55,2025-09-02
3181,Regional Party,Maharashtra,219963.6,2025-10-06
3182,Regional Party,Bihar,230682.9,2025-12-15
3183,Regional Party,Maharashtra,8833274.08,2025-07-15
3184,BJP,Tamil Nadu,5637641.2,2025-11-10
3185,AAP,UP,579900.44,2025-10-18
3186,AAP,Maharashtra,5472853.05,2026-02-16
3187,BJP,Bihar,9595481.24,2025-06-08
3188,Regional Party,Bihar,-1000.0,2025-05-20
3189,BJP,UP,9926156.81,2025-07-05
3190,BJP,Tamil Nadu,9310837.19,2025-08-13
3191,BJP,Tamil Nadu,2227989.35,2025-06-12
3192,INC,UP,7175022.2,2025-05-23
3193,AAP,Tamil Nadu,2103694.01,2025-04-01
3194,AAP,Bihar,5742435.43,2025-07-21
3195,Regional Party,Tamil Nadu,1423431.93,2026-02-26
3196,INC,Maharashtra,1641046.05,2025-10-24
3197,Regional Party,Tamil Nadu,6130212.71,2025-05-22
3198,AAP,Tamil Nadu,4133041.98,2025-09-12
3199,BJP,UP,4083536.18,2025-10-15
3200,BJP,UP,1628432.82,2026-01-27
3201,BJP,UP,8387857.49,2025-04-05
3202,BJP,Tamil Nadu,9297768.0,2025-07-09
3203,BJP,Maharashtra,4379614.32,2025-09-25
3204,INC,Bihar,3665201.7,2025-07-18
3205,INC,Bihar,3506679.39,2026-02-12
3206,INC,Maharashtra,1256222.52,2025-07-13
3207,AAP,Bihar,6476444.02,2026-03-20
3208,INC,Tamil Nadu,4886928.37,2025-10-03
3209,AAP,UP,5176412.23,2025-12-10
3210,AAP,UP,6271989.04,2026-02-04
3211,Regional Party,Maharashtra,6787495.81,2025-12-10
3212,BJP,Maharashtra,7091245.86,2025-07-03
3213,BJP,Bihar,1491753.17,2025-08-30
3214,INC,Bihar,7728997.71,2025-10-10
3215,Regional Party,UP,8332705.4,2025-08-16
3216,INC,Tamil Nadu,738544.75,2025-12-25
3217,INC,Tamil Nadu,3882819.56,2025-12-18
3218,AAP,Bihar,793435.67,2025-10-31
3219,INC,UP,392205.94,2026-02-20
3220,AAP,Bihar,5152933.07,2025-07-18
3221,INC,Tamil Nadu,8783649.54,2025-07-31
3222,BJP,Tamil Nadu,5335270.64,2025-11-12
3223,INC,Maharashtra,3083278.09,2025-07-25
3224,BJP,Maharashtra,2198197.08,2025-04-06
3225,BJP,Bihar,2923939.76,2025-11-18
3226,INC,UP,9640368.26,2025-11-19
3227,Regional Party,Tamil Nadu,3342985.33,2025-07-28
3228,Regional Party,UP,5684666.83,2025-12-14
3229,BJP,Bihar,9902970.41,2025-10-14
3230,BJP,Bihar,7928261.61,2025-06-01
3231,INC,Tamil Nadu,4259476.58,2025-09-25
3232,Regional Party,Maharashtra,3571533.87,2025-10-04
3233,Regional Party,Bihar,6351109.21,2026-02-24
3234,INC,Bihar,2146971.93,2025-06-28
3235,INC,Tamil Nadu,5485986.16,2025-04-13
3236,BJP,Tamil Nadu,8281517.48,2025-07-21
3237,INC,Maharashtra,8119315.92,2025-11-09
3238,Regional Party,UP,357078.62,2025-05-31
3239,Regional Party,Tamil Nadu,1662259.64,2025-05-11
3240,INC,UP,5879788.31,2025-08-14
3241,INC,Tamil Nadu,8487649.97,2025-06-27
3242,INC,Tamil Nadu,305513.85,2025-07-08
3243,BJP,Tamil Nadu,3437088.68,2025-09-23
3244,Regional Party,Maharashtra,8151150.13,2025-03-31
3245,Regional Party,Maharashtra,5234536.53,2025-10-10
3246,AAP,Tamil Nadu,865047.17,2025-10-17
3247,BJP,Tamil Nadu,7088500.0,2025-07-19
3248,AAP,Maharashtra,6571939.11,2025-05-19
3249,INC,Maharashtra,6695469.73,2025-12-09
3250,INC,Maharashtra,3032621.68,2025-10-08
3251,BJP,Bihar,5276885.37,2025-06-28
3252,Regional Party,Maharashtra,8388492.13,2025-05-12
3253,BJP,UP,3280829.38,2026-01-01
3254,AAP,UP,1800814.08,2025-04-11
3255,Regional Party,Bihar,7907892.44,2025-05-11
3256,BJP,Maharashtra,2607354.31,2026-02-08
3257,Regional Party,Tamil Nadu,183193.64,2025-12-13
3258,Regional Party,Bihar,9928701.96,2025-10-10
3259,INC,UP,9762118.06,2025-04-10
3260,INC,UP,1501167.33,2025-10-22
3261,AAP,Bihar,7166663.3,2026-01-19
3262,INC,Maharashtra,6314095.22,2025-04-11
3263,INC,Tamil Nadu,9617929.08,2025-04-13
3264,Regional Party,Bihar,9644441.79,2026-03-11
3265,INC,Bihar,6370295.64,2025-07-08
3266,INC,Maharashtra,7484801.61,2025-12-18
3267,AAP,UP,7623119.65,2025-12-12
3268,BJP,Tamil Nadu,9185363.27,2025-05-20
3269,BJP,Bihar,1791394.15,2025-04-02
3270,INC,UP,4954275.61,2025-08-22
3271,BJP,Bihar,557338.78,2025-06-01
3272,INC,Maharashtra,1969588.17,2026-03-28
3273,AAP,Tamil Nadu,4756845.62,2025-07-08
3274,AAP,Bihar,8460736.33,2025-04-07
3275,AAP,Maharashtra,6308234.26,2025-05-17
3276,INC,Bihar,4985099.99,2025-07-10
3277,AAP,Maharashtra,2225201.07,2026-03-14
3278,BJP,UP,1383497.36,2025-07-13
3279,BJP,UP,3314633.1,2025-11-29
3280,BJP,UP,8855723.84,2025-05-21
3281,AAP,UP,9778709.62,2025-11-16
3282,BJP,UP,4113020.13,2025-09-11
3283,AAP,Bihar,5502333.15,2025-10-05
3284,INC,Bihar,4414587.87,2025-09-17
3285,Regional Party,UP,2393484.91,2025-10-10
3286,Regional Party,Maharashtra,2683731.07,2025-08-14
3287,BJP,Maharashtra,4941935.89,2025-10-31
3288,AAP,UP,1484578.61,2026-03-17
3289,INC,Tamil Nadu,5730927.06,2025-05-29
3290,BJP,UP,9280560.93,2025-05-29
3291,Regional Party,Bihar,585468.23,2025-10-02
3292,Regional Party,Bihar,6345856.17,2026-03-29
3293,AAP,UP,7936731.55,2025-12-17
3294,INC,UP,5155054.1,2025-07-17
3295,Regional Party,Maharashtra,7718698.01,2025-06-23
3296,Regional Party,Maharashtra,9016596.15,2025-05-12
3297,Regional Party,UP,6973511.85,2025-04-03
3298,BJP,Tamil Nadu,3482063.92,2025-04-23
3299,Regional Party,Maharashtra,8294772.85,2026-03-15
3300,BJP,Bihar,3768028.05,2025-06-28
3301,AAP,Maharashtra,8514328.82,2026-03-07
3302,AAP,Bihar,9122348.31,2025-11-22
3303,AAP,Maharashtra,914685.44,2026-01-13
3304,BJP,Tamil Nadu,864240.93,2026-02-08
3305,AAP,UP,481634.88,2025-06-15
3306,Regional Party,UP,2192710.96,2025-10-13
3307,AAP,Bihar,3606113.1,2025-09-08
3308,Regional Party,Maharashtra,117245.79,2025-12-24
3309,INC,Tamil Nadu,8619096.63,2025-12-29
3310,BJP,UP,6072130.87,2025-12-09
3311,INC,Maharashtra,8928606.9,2026-03-14
3312,Regional Party,Maharashtra,3847689.82,2025-09-09
3313,Regional Party,Bihar,4752936.29,2025-07-20
3314,BJP,UP,4103843.29,2026-03-21
3315,AAP,Tamil Nadu,1144460.09,2025-07-21
3316,INC,Maharashtra,7973926.92,2025-08-13
3317,Regional Party,Maharashtra,3285011.48,2026-02-15
3318,INC,Bihar,8852419.66,2025-09-08
3319,AAP,UP,3635095.07,2025-08-22
3320,AAP,Maharashtra,6252361.43,2025-10-13
3321,INC,Maharashtra,1821084.42,2026-02-04
3322,BJP,UP,939971.94,2025-12-15
3323,BJP,Bihar,5190696.77,2025-04-07
3324,BJP,Tamil Nadu,7397775.14,2026-01-17
3325,Regional Party,Bihar,5846751.22,2026-02-08
3326,AAP,Bihar,8979858.45,2025-08-01
3327,BJP,Maharashtra,9918733.56,2026-03-15
3328,Regional Party,Maharashtra,7549721.48,2025-07-04
3329,INC,Tamil Nadu,7508768.51,2025-07-28
3330,INC,Bihar,945427.36,2025-05-07
3331,INC,UP,9985508.25,2025-05-13
3332,Regional Party,Bihar,1700208.38,2026-03-18
3333,INC,UP,3728185.53,2025-07-02
3334,INC,Maharashtra,3086363.24,2025-12-14
3335,AAP,Bihar,7770933.67,2025-08-11
3336,BJP,Tamil Nadu,6601537.53,2025-05-16
3337,AAP,Tamil Nadu,5242229.22,2026-02-15
3338,Regional Party,Tamil Nadu,3751854.93,2025-09-13
3339,AAP,UP,5386853.15,2025-08-22
3340,AAP,Maharashtra,1089566.97,2025-05-11
3341,AAP,Bihar,7388787.24,2025-08-15
3342,Regional Party,Tamil Nadu,2659488.54,2026-01-04
3343,Regional Party,Maharashtra,1312224.01,2025-05-05
3344,AAP,Tamil Nadu,7378964.77,2026-02-12
3345,INC,UP,7673291.41,2026-01-07
3346,INC,Bihar,1775638.21,2025-07-04
3347,BJP,Tamil Nadu,9277276.21,2025-12-25
3348,INC,Bihar,7501545.2,2026-02-01
3349,Regional Party,Bihar,6000591.72,2025-12-23
3350,AAP,UP,4222289.11,2026-02-08
3351,AAP,Maharashtra,238556.6,2026-01-19
3352,AAP,UP,9154061.68,2025-06-01
3353,AAP,Bihar,7690408.46,2025-03-31
3354,AAP,Tamil Nadu,703284.08,2025-09-09
3355,BJP,UP,3978798.26,2025-06-17
3356,BJP,Maharashtra,6029802.21,2026-03-15
3357,BJP,UP,7417040.42,2026-03-28
3358,INC,Maharashtra,5047483.91,2025-09-07
3359,BJP,UP,8085907.17,2026-03-16
3360,AAP,UP,9750330.25,2025-04-08
3361,BJP,Tamil Nadu,1157113.31,2025-04-29
3362,INC,Tamil Nadu,1769271.96,2025-12-16
3363,BJP,UP,7913318.22,2025-11-05
3364,Regional Party,UP,282819.13,2025-11-01
3365,INC,Tamil Nadu,6007576.24,2025-09-06
3366,Regional Party,UP,1465197.98,2025-06-09
3367,AAP,UP,4345123.06,2025-11-15
3368,AAP,Tamil Nadu,7034909.94,2025-07-21
3369,AAP,Tamil Nadu,5453579.05,2025-11-13
3370,INC,UP,1412047.96,2026-03-29
3371,INC,Tamil Nadu,8146364.66,2025-08-11
3372,BJP,Maharashtra,8146230.01,2025-07-27
3373,AAP,Tamil Nadu,2944177.23,2025-07-29
3374,Regional Party,Maharashtra,8375569.02,2025-07-07
3375,Regional Party,Tamil Nadu,4523398.67,2025-12-01
3376,INC,UP,4944132.98,2025-09-01
3377,BJP,Tamil Nadu,9481329.81,2025-05-30
3378,AAP,Tamil Nadu,2027998.06,2025-05-12
3379,AAP,Bihar,3297371.8,2025-11-09
3380,BJP,Maharashtra,4616269.24,2025-07-26
3381,INC,Tamil Nadu,-1000.0,2025-09-22
3382,Regional Party,Tamil Nadu,5180246.4,2026-02-24
3383,Regional Party,Bihar,7876826.68,2025-12-06
3384,INC,UP,5627006.25,2025-05-15
3385,BJP,UP,3522171.16,2026-03-26
3386,Regional Party,UP,448828.94,2026-02-15
3387,AAP,Bihar,4442785.16,2026-03-14
3388,BJP,Tamil Nadu,848385.01,2025-11-17
3389,BJP,UP,3455036.93,2025-12-19
3390,Regional Party,Bihar,1355243.35,2025-12-01
3391,INC,Maharashtra,5155524.88,2025-04-12
3392,INC,UP,9507946.64,2025-04-02
3393,AAP,Tamil Nadu,1513199.88,2026-01-04
3394,Regional Party,UP,4257560.39,2025-05-08
3395,INC,Maharashtra,4826721.2,2025-10-27
3396,AAP,Tamil Nadu,2304583.38,2025-12-18
3397,BJP,Bihar,263462.67,2025-06-22
3398,BJP,UP,2356411.52,2025-10-17
3399,Regional Party,Maharashtra,533459.39,2025-04-04
3400,BJP,Bihar,9059447.54,2025-09-28
3401,BJP,Maharashtra,717336.49,2025-06-02
3402,AAP,Maharashtra,1364744.8,2025-10-07
3403,AAP,Tamil Nadu,1114066.8,2025-08-24
3404,INC,Bihar,5882710.26,2025-12-20
3405,Regional Party,UP,8416084.55,2025-06-09
3406,BJP,Maharashtra,4843934.66,2025-07-05
3407,INC,UP,3619633.24,2025-04-21
3408,AAP,Maharashtra,8521666.95,2026-03-07
3409,BJP,Bihar,9488757.13,2026-01-04
3410,AAP,UP,5448168.2,2025-08-27
3411,Regional Party,Maharashtra,5848335.01,2025-04-12
3412,Regional Party,Maharashtra,5927227.6,2025-06-17
3413,Regional Party,Bihar,5097565.99,2025-08-21
3414,INC,UP,6708201.71,2025-12-10
3415,Regional Party,Maharashtra,2790000.8,2025-06-26
3416,INC,Bihar,7141475.55,2025-04-24
3417,BJP,Bihar,2424327.35,2025-12-21
3418,AAP,Tamil Nadu,9917010.57,2025-12-16
3419,INC,Maharashtra,3668680.71,2025-08-14
3420,INC,Bihar,9484886.68,2025-10-04
3421,AAP,Tamil Nadu,602144.05,2026-02-11
3422,BJP,Tamil Nadu,9221133.08,2026-03-03
3423,BJP,Maharashtra,387414.04,2025-06-25
3424,AAP,Maharashtra,5794295.79,2025-05-21
3425,INC,UP,9750040.96,2026-01-12
3426,BJP,Maharashtra,4617100.56,2025-11-16
3427,BJP,Bihar,7145073.06,2026-02-15
3428,BJP,Maharashtra,9120717.23,2025-10-15
3429,INC,Tamil Nadu,7841548.77,2026-03-01
3430,INC,Maharashtra,7132463.83,2025-08-30
3431,BJP,UP,2757542.6,2025-11-21
3432,AAP,UP,6705127.18,2025-10-28
3433,INC,Bihar,2661235.78,2025-07-24
3434,AAP,Bihar,6264261.94,2025-04-06
3435,Regional Party,UP,982503.79,2025-08-22
3436,BJP,Maharashtra,8475373.63,2026-02-26
3437,AAP,Maharashtra,7635738.69,2025-10-09
3438,Regional Party,Tamil Nadu,7315228.63,2025-08-28
3439,BJP,Maharashtra,9369214.52,2026-03-03
3440,Regional Party,Maharashtra,9199099.59,2025-07-28
3441,BJP,Bihar,6678970.12,2025-08-18
3442,AAP,Tamil Nadu,3305876.91,2025-12-19
3443,Regional Party,Tamil Nadu,9588260.2,2026-01-08
3444,INC,UP,5303226.41,2025-11-10
3445,AAP,Maharashtra,3651478.32,2025-10-31
3446,BJP,Maharashtra,4118880.0,2025-08-12
3447,INC,Maharashtra,1156072.5,2025-10-04
3448,BJP,Maharashtra,5602859.66,2025-08-01
3449,Regional Party,Maharashtra,103065.34,2025-05-30
3450,INC,Bihar,8303731.84,2025-10-20
3451,BJP,Bihar,2561076.01,2025-10-24
3452,BJP,Tamil Nadu,1269043.51,2025-09-04
3453,AAP,Tamil Nadu,4262743.61,2025-07-06
3454,Regional Party,Bihar,961453.77,2025-09-10
3455,AAP,UP,6128202.7,2025-08-03
3456,Regional Party,Bihar,4315863.44,2026-02-18
3457,BJP,Bihar,3513699.7,2025-09-29
3458,BJP,Maharashtra,2501930.35,2025-05-24
3459,Regional Party,Tamil Nadu,6422688.56,2026-01-17
3460,AAP,UP,7985551.03,2025-08-20
3461,AAP,Maharashtra,489428.08,2025-08-28
3462,Regional Party,UP,2216910.15,2025-10-09
3463,INC,UP,5061725.62,2025-05-07
3464,BJP,Bihar,1692633.8,2025-12-16
3465,BJP,Bihar,7680149.0,2025-09-15
3466,BJP,Tamil Nadu,8549986.99,2025-12-09
3467,INC,Tamil Nadu,8028722.79,2025-07-15
3468,INC,Tamil Nadu,-1000.0,2026-03-29
3469,Regional Party,UP,1227307.77,2025-05-19
3470,Regional Party,Bihar,1323126.61,2025-10-29
3471,INC,Maharashtra,905770.42,2025-07-12
3472,INC,Bihar,6579418.42,2026-03-17
3473,INC,Bihar,8012741.85,2025-11-03
3474,Regional Party,UP,1473299.57,2025-12-29
3475,BJP,Tamil Nadu,5146440.28,2026-03-18
3476,INC,Maharashtra,1133969.75,2026-03-14
3477,BJP,Tamil Nadu,5116220.03,2025-07-13
3478,BJP,Bihar,6637002.79,2026-03-06
3479,INC,Bihar,18250.49,2026-01-04
3480,INC,Tamil Nadu,3983648.93,2025-05-16
3481,AAP,UP,3650375.49,2025-07-21
3482,Regional Party,Maharashtra,5207494.09,2025-11-27
3483,INC,Maharashtra,4173120.45,2026-01-02
3484,AAP,Bihar,8325799.15,2025-05-25
3485,INC,Maharashtra,3305761.66,2026-02-11
3486,AAP,Maharashtra,1806356.05,2025-12-02
3487,INC,Maharashtra,8717166.31,2025-12-11
3488,Regional Party,Bihar,6207433.38,2026-03-04
3489,INC,Maharashtra,9399135.12,2025-09-01
3490,AAP,Bihar,3824843.98,2025-07-23
3491,INC,Maharashtra,1579545.77,2025-08-18
3492,BJP,Maharashtra,7995347.66,2025-12-12
3493,Regional Party,Tamil Nadu,4861600.23,2025-08-20
3494,Regional Party,UP,9103057.91,2026-01-28
3495,Regional Party,Bihar,7853216.6,2025-12-15
3496,BJP,Bihar,9789065.67,2025-12-28
3497,Regional Party,UP,7796307.11,2026-03-03
3498,INC,UP,2540887.8,2025-06-29
3499,BJP,Tamil Nadu,2858841.05,2026-01-30
3500,AAP,UP,7511811.24,2026-03-05
3501,Regional Party,Tamil Nadu,1678946.75,2025-12-18
3502,AAP,Tamil Nadu,9091780.31,2025-12-17
3503,BJP,Maharashtra,1095231.37,2025-08-28
3504,INC,UP,1865629.36,2025-04-13
3505,BJP,UP,8455085.21,2025-06-01
3506,AAP,Tamil Nadu,3080487.27,2025-08-25
3507,BJP,Bihar,8937975.47,2025-05-14
3508,Regional Party,Bihar,6643488.9,2026-01-25
3509,AAP,UP,8663764.52,2025-06-22
3510,AAP,Tamil Nadu,7205934.49,2025-11-13
3511,Regional Party,Tamil Nadu,1868378.5,2025-08-31
3512,Regional Party,Bihar,2340050.8,2025-08-06
3513,BJP,UP,5170260.26,2026-03-20
3514,INC,Maharashtra,-1000.0,2025-06-10
3515,Regional Party,Bihar,2706615.77,2026-03-17
3516,INC,Tamil Nadu,9883171.26,2025-06-02
3517,AAP,Maharashtra,2049766.86,2025-12-29
3518,Regional Party,Bihar,279527.81,2025-08-27
3519,BJP,Bihar,2866719.03,2025-10-08
3520,BJP,Maharashtra,4179158.64,2025-07-07
3521,BJP,Maharashtra,271541.04,2025-10-31
3522,INC,Bihar,1600587.66,2025-10-20
3523,BJP,Maharashtra,7744389.14,2025-09-23
3524,BJP,UP,5516617.03,2026-01-17
3525,Regional Party,UP,7914969.14,2026-02-21
3526,Regional Party,Maharashtra,6102202.78,2025-06-04
3527,INC,Maharashtra,1264360.99,2025-04-17
3528,Regional Party,UP,5948330.9,2026-02-03
3529,INC,Bihar,9738261.86,2025-08-10
3530,INC,Tamil Nadu,518784.2,2025-06-08
3531,BJP,Bihar,8050519.26,2026-01-15
3532,INC,Tamil Nadu,7923863.67,2026-01-16
3533,BJP,Maharashtra,9935845.15,2026-01-05
3534,INC,UP,1019190.45,2025-11-11
3535,INC,Maharashtra,5923809.88,2025-12-13
3536,BJP,Bihar,3606751.0,2025-09-22
3537,INC,Bihar,6919868.93,2026-02-05
3538,AAP,Bihar,475486.37,2025-09-10
3539,INC,UP,833858.31,2025-11-25
3540,AAP,Maharashtra,4882217.98,2026-03-11
3541,Regional Party,Maharashtra,7562933.72,2026-01-24
3542,BJP,UP,804094.23,2025-06-30
3543,Regional Party,Bihar,4069452.33,2025-07-12
3544,AAP,UP,9901949.14,2025-12-04
3545,INC,UP,4291946.25,2025-11-28
3546,BJP,Tamil Nadu,9635699.35,2025-11-20
3547,Regional Party,UP,4389412.6,2026-02-20
3548,AAP,Tamil Nadu,6268121.74,2026-01-03
3549,Regional Party,UP,4532291.81,2025-08-03
3550,INC,Tamil Nadu,6252455.55,2025-05-01
3551,AAP,Bihar,3636463.6,2025-08-07
3552,Regional Party,UP,7422746.45,2025-11-20
3553,AAP,Maharashtra,7415259.21,2025-09-03
3554,INC,UP,6077877.08,2025-09-24
3555,AAP,UP,2881109.9,2026-01-25
3556,BJP,Tamil Nadu,9431707.38,2025-06-15
3557,INC,Bihar,252270.75,2025-12-01
3558,INC,Tamil Nadu,8109107.94,2025-05-22
3559,AAP,Bihar,6743801.77,2026-02-16
3560,BJP,UP,4301916.3,2026-03-22
3561,AAP,Bihar,5351493.18,2026-03-03
3562,Regional Party,UP,264284.92,2025-09-13
3563,Regional Party,Maharashtra,7549009.17,2025-05-31
3564,INC,UP,5736174.18,2025-04-09
3565,AAP,Maharashtra,7195800.52,2025-05-03
3566,AAP,UP,6502764.32,2025-08-18
3567,AAP,Tamil Nadu,2391365.81,2025-05-10
3568,INC,Maharashtra,7294959.79,2026-01-20
3569,INC,Maharashtra,9452193.34,2025-05-07
3570,Regional Party,UP,3988129.6,2025-09-03
3571,Regional Party,Maharashtra,3290907.62,2025-07-09
3572,INC,UP,3182237.38,2025-09-05
3573,Regional Party,Tamil Nadu,3330477.14,2025-05-09
3574,INC,Maharashtra,4621965.87,2025-10-20
3575,INC,Maharashtra,7361481.56,2025-07-17
3576,AAP,Bihar,-1000.0,2026-03-20
3577,Regional Party,Bihar,6576284.68,2025-04-09
3578,Regional Party,UP,6065679.07,2025-06-18
3579,Regional Party,Maharashtra,567652.67,2025-07-08
3580,BJP,Tamil Nadu,8544838.82,2026-01-16
3581,Regional Party,Tamil Nadu,4110844.01,2025-09-02
3582,Regional Party,UP,4329026.88,2025-08-08
3583,INC,UP,1765453.59,2025-10-04
3584,AAP,UP,8214142.55,2026-01-04
3585,AAP,UP,917429.63,2025-08-31
3586,BJP,Maharashtra,2489845.12,2026-03-30
3587,INC,Tamil Nadu,195936.63,2025-12-26
3588,Regional Party,Tamil Nadu,9050126.39,2026-03-24
3589,Regional Party,Maharashtra,1450912.13,2025-09-16
3590,INC,Tamil Nadu,4192165.58,2025-11-10
3591,Regional Party,Tamil Nadu,8799674.39,2026-03-20
3592,BJP,Maharashtra,3117320.54,2025-05-15
3593,BJP,Tamil Nadu,8615928.57,2025-08-03
3594,BJP,UP,9952055.34,2026-01-26
3595,INC,UP,8280047.09,2025-10-12
3596,Regional Party,UP,9371502.08,2026-01-19
3597,Regional Party,Tamil Nadu,3001415.02,2025-08-14
3598,AAP,Bihar,8973204.63,2026-01-05
3599,Regional Party,Bihar,2196487.47,2025-07-19
3600,AAP,Maharashtra,8102755.36,2026-03-03
3601,BJP,UP,3277279.41,2025-12-28
3602,INC,Tamil Nadu,9578880.86,2025-04-02
3603,Regional Party,Bihar,8258588.3,2025-09-01
3604,BJP,Bihar,1678883.36,2026-01-08
3605,Regional Party,Tamil Nadu,7667028.14,2025-09-21
3606,Regional Party,Tamil Nadu,2857252.24,2026-03-20
3607,BJP,UP,3380659.65,2025-04-09
3608,Regional Party,Bihar,2785736.28,2026-02-16
3609,BJP,Bihar,7843759.5,2025-09-03
3610,AAP,Bihar,8010864.27,2025-12-24
3611,AAP,UP,8599499.56,2025-12-11
3612,BJP,Tamil Nadu,1323372.31,2026-03-27
3613,BJP,UP,2765562.93,2025-05-25
3614,Regional Party,Bihar,740692.56,2025-12-30
3615,INC,UP,4577412.53,2025-04-26
3616,BJP,Bihar,486164.55,2025-05-03
3617,INC,UP,4145744.63,2025-06-26
3618,BJP,Tamil Nadu,2766206.53,2026-03-17
3619,Regional Party,UP,1773498.86,2025-05-22
3620,AAP,Maharashtra,6033345.03,2025-11-03
3621,Regional Party,Bihar,3072570.24,2026-01-11
3622,INC,Maharashtra,4482428.78,2026-01-16
3623,AAP,Bihar,7729675.2,2025-10-30
3624,AAP,Tamil Nadu,447219.65,2025-12-17
3625,BJP,Maharashtra,1097975.13,2025-05-10
3626,BJP,Maharashtra,9634206.15,2025-08-06
3627,Regional Party,UP,1443457.54,2025-05-29
3628,BJP,Tamil Nadu,8415943.1,2025-07-03
3629,BJP,Maharashtra,8540885.69,2025-09-15
3630,Regional Party,Tamil Nadu,1250716.64,2026-01-01
3631,AAP,Maharashtra,9178887.6,2025-11-24
3632,INC,Maharashtra,-1000.0,2025-10-09
3633,AAP,Tamil Nadu,-1000.0,2025-08-01
3634,Regional Party,Bihar,7492543.37,2025-12-23
3635,AAP,UP,2501316.97,2025-06-10
3636,BJP,Maharashtra,7751775.27,2025-04-02
3637,Regional Party,Tamil Nadu,1081268.73,2026-03-06
3638,BJP,Bihar,1649354.39,2025-12-04
3639,BJP,Tamil Nadu,3646022.52,2025-11-26
3640,AAP,Tamil Nadu,2941433.13,2025-10-21
3641,Regional Party,Bihar,4427389.46,2025-07-04
3642,Regional Party,Bihar,4182065.44,2025-05-01
3643,Regional Party,Tamil Nadu,7316354.25,2025-09-15
3644,INC,Bihar,2637235.52,2025-05-18
3645,INC,Tamil Nadu,6684892.05,2025-07-27
3646,Regional Party,UP,3535765.97,2025-09-28
3647,BJP,Bihar,758144.22,2026-01-22
3648,AAP,UP,4272506.66,2025-06-18
3649,AAP,Bihar,8991684.53,2025-04-04
3650,INC,Tamil Nadu,5199479.04,2025-04-20
3651,INC,UP,5862679.77,2025-05-24
3652,INC,Bihar,2701939.66,2025-05-20
3653,AAP,Tamil Nadu,7664561.87,2025-07-26
3654,Regional Party,Maharashtra,5636225.35,2025-08-24
3655,BJP,Bihar,3242791.1,2025-04-11
3656,Regional Party,UP,3664547.6,2025-07-23
3657,INC,Tamil Nadu,6278260.73,2025-07-12
3658,BJP,UP,7309258.4,2025-10-17
3659,Regional Party,Bihar,6050309.51,2025-07-24
3660,AAP,UP,2422975.43,2025-06-11
3661,INC,Tamil Nadu,7991235.91,2025-10-22
3662,BJP,UP,3531419.75,2025-07-26
3663,BJP,UP,6912789.61,2026-02-19
3664,BJP,UP,3125644.73,2025-04-13
3665,AAP,Maharashtra,4659112.3,2026-01-18
3666,BJP,Bihar,197322.89,2025-04-02
3667,AAP,UP,2757119.06,2025-04-15
3668,Regional Party,Tamil Nadu,2004629.12,2026-01-17
3669,INC,Tamil Nadu,1480875.53,2026-02-24
3670,INC,Maharashtra,7568263.99,2026-01-30
3671,AAP,Maharashtra,8503127.3,2026-03-12
3672,BJP,UP,5952866.64,2026-03-07
3673,Regional Party,Bihar,5221441.93,2025-10-18
3674,INC,Tamil Nadu,5924447.74,2026-01-08
3675,INC,Tamil Nadu,6603151.76,2025-10-29
3676,INC,Tamil Nadu,2159066.61,2025-07-10
3677,AAP,UP,6930697.78,2025-04-25
3678,BJP,Maharashtra,1064115.91,2025-07-05
3679,Regional Party,Tamil Nadu,9843412.52,2026-02-08
3680,Regional Party,UP,4717618.14,2026-03-24
3681,BJP,Maharashtra,4843907.5,2025-08-30
3682,INC,Tamil Nadu,1890598.45,2025-07-07
3683,BJP,Bihar,9248899.08,2025-09-18
3684,Regional Party,UP,8865380.71,2025-09-29
3685,BJP,UP,7709224.66,2026-02-05
3686,Regional Party,Maharashtra,9959584.06,2025-08-21
3687,INC,Tamil Nadu,9826156.78,2026-01-24
3688,BJP,Bihar,8894144.33,2025-07-18
